clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
05DPR1565D,"VITO ALESSIO ROBLES",CONOCIDO,"","","","",25336,"","",0494,030,05,RURAL,-101.068333,24.878056,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1566C,"SOR JUANA INÉS DE LA CRUZ","HERMANOS WRIGTH NUM. 100","",AERONAUTICA,HELIPUERTO,"",25618,"","",0001,010,05,URBANO,-101.452184,26.951296,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1567B,"RICARDO FLORES MAGÓN","14 DE JULIO 500","","FRANCISCO GONZÁLEZ BOCANEGRA","HERMANOS FLORES MAGÓN","",25500,"","",0001,031,05,URBANO,-101.528133,27.053631,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1568A,"J. JESÚS AGUILERA","EJIDO ANDALUCIA","",PRINCIPAL,"","",27440,"","",0014,017,05,RURAL,-103.336379,25.385225,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1569Z,"RICARDO FLORES MAGÓN","EMILIANO ZAPATA 740 SUR","","RICARDO FLORES MAGÓN","FERNANDO MONTES DE OCA","",26237,"","",0001,002,05,URBANO,-100.988873,29.33396,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1570P,"FEDERICO BERRUETO RAMÓN","BELEN SN",SN,BELEN,"AVENIDA GENERAL CEPEDA","",25297,"","",0001,030,05,URBANO,-101.029488,25.394807,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1571O,"ENRIQUE MEJÍA RODRÍGUEZ","JULIO TORRES 370","","AMALIA HERNÁNDEZ","ANTONIO ORTIZ","",25023,"","",0001,030,05,URBANO,-100.968973,25.404019,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1572N,"JESÚS SILLER FLORES","FRANCISCO LEÓN DE LA BARRA 600","","DOCTOR EMILIO PORTES GIL","CALLE CINCO","",26030,"","",0001,025,05,URBANO,-100.52143,28.673278,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1574L,"AÑO DE LAS AMÉRICAS","EL SALVADOR SN",SN,NICARAGUA,"COSTA RICA","",27275,"","",0001,035,05,URBANO,-103.348432,25.524122,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1577I,"MIGUEL VALDÉS ALMANZA","NAZARIO S. ORTIZ GARZA NÚM. 250","","FRANCISCO I. MADERO","RAÚL LÓPEZ SÁNCHEZ","",25080,"","",0001,030,05,URBANO,-101.015292,25.384569,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1578H,"ANDRÉS S. VIESCA","PARQUE LINEAL 708","","CONSTITUCIÓN",REFORMA,"",25350,"","",0001,004,05,URBANO,-100.864753,25.450841,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1579G,"CINCO DE FEBRERO","CALLE 11 S/N",SN,26,36,"",25097,"","",0001,030,05,URBANO,-100.984047,25.392835,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1580W,"BALDOMERO DE LEÓN TOVAR","VASCO DE QUIROGA NÚM. 445","","RAFAEL RAMÍREZ","JUSTO SIERRA","",25097,"","",0001,030,05,URBANO,-100.980806,25.379923,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1581V,"MARIANO ESCOBEDO","GIRASOLES 330","",ORQUIDEAS,BUGAMBILIAS,"",25110,"","",0001,030,05,URBANO,-101.016288,25.468024,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1582U,CUITLAHUAC,"AVENIDA REGENERACIÓN NÚM. 725","","PRAXEDIS  GUERRERO","FERNANDO  PALOMARES","",25070,"","",0001,030,05,URBANO,-101.025986,25.38883,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1584S,"ANDRÉS QUINTANA ROO","CALLE UNO  NÚM.  138","","CALLE 7","CALLE 5","","","","",0001,030,05,URBANO,-101.029935,25.388579,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1586Q,"HERIBERTO SALAS FLORES","CUMBRES DE LOS ALPES SN",SN,"CUMBRES DEL TIBET","CUMBRES DE ACONCAGUA","",26080,"","",0001,025,05,URBANO,-100.568979,28.684481,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1587P,"JOSÉ MA MORELOS Y PAVÓN","MONCLOVA SN",SN,COAHUILA,ZACATECAS,"",25870,"","",0001,006,05,URBANO,-101.418933,26.805146,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1589N,"HUMBERTO JIMÉNEZ GARZA","SAN IGNACIO DE LOYOLA S/N SUR PONIENTE",SN,"CAMINO DE LA PERFECCIÓN","SANTA TERESA","",26284,"","",0001,002,05,URBANO,-100.963022,29.297282,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1590C,"RAÚL GARCÍA RODRÍGUEZ","AVENIDA PRIMERA","","FRANCISCO CORTINAS",ORTEGA,"",27443,"","",0001,017,05,URBANO,-103.228648,25.515111,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1591B,"DIEGO RIVERA","AVENIDA SAN JUAN DE SABINAS 590","",ARTEAGA,"SAN PEDRO","",27054,"","",0001,035,05,URBANO,-103.365784,25.554042,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1592A,"BENITO JUÁREZ","ALDAMA NÚM. 2010 NORTE","",BAMBU,ENCINO,"",26729,"","",0001,028,05,URBANO,-101.10837,27.866686,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1593Z,"HERIBERTO SALAS FLORES","CUMBRES DE LOS ALPES SN",SN,"CUMBRES DEL TIBET","CUMBRES DE ACONCAGUA","",26080,"","",0001,025,05,URBANO,-100.568979,28.684481,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1595Y,"BENITO JUÁREZ","JESÚS VALDÉS NÚM. 809","","OSCAR FLORES TAPIA","BRAÚLIO FERNANDEZ AGUIRRE","",26239,"","",0001,002,05,URBANO,-100.98032,29.342153,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1596X,"BENITO JUÁREZ","SAN CARLOS","","","","",26420,"","",0020,014,05,URBANO,-100.903996,29.024314,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1597W,"JUAN ANTONIO DE LA FUENTE",CONOCIDO,"","","","",27980,"","",0225,024,05,RURAL,-101.950556,25.651389,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1598V,"JAIME TORRES BODET","VILLA FLORIDA 619","","VALLE DE MÉXICO","VALLE SAN ÁNGEL","",25790,"","",0001,018,05,URBANO,-101.441976,26.86667,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1599U,"JAIME TORRES BODET","VILLA FLORIDA 619","","VALLE SAN ÁNGEL","VALLE DE MÉXICO","",25790,"","",0001,018,05,URBANO,-101.441976,26.86667,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1600T,MOCTEZUMA,"TORRE DE ISRAEL","",MEXICALI,TIJUANA,"",27089,"","",0001,035,05,URBANO,-103.380578,25.539208,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1601S,"PROF. MANUEL LÓPEZ COTILLA","BOULEVARD DIAGONAL DE LAS FUENTES SN",SN,"BENITO JUÁREZ","DEL PATRIARCA","",27280,"","",0001,035,05,URBANO,-103.407187,25.511208,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1602R,"FRANCISCO I. MADERO","CALLE  TULIPANES SIN NÚM.","",MAQUINISTA,LAURELES,"",27297,"","",0001,035,05,URBANO,-103.400668,25.496115,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1604P,"JOSÉ SANTOS VALDÉS","MEXICALI  208","","AVENIDA PUERTO ESCONDIDO","AVENIDA LA PAZ","",27089,"","",0001,035,05,URBANO,-103.399846,25.542254,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1605O,"BALDOMERO DE LEÓN TOVAR","VASCO DE QUIROGA NÚM. 445","","RAFAEL RAMÍREZ","JUSTO SIERRA","",25097,"","",0001,030,05,URBANO,-100.980806,25.379923,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1606N,"FEDERICO BERRUETO RAMÓN","BELEN SN",SN,"AVENIDA GENERAL CEPEDA",BELEN,"",25086,"","",0001,030,05,URBANO,-101.029488,25.394807,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1607M,"5 DE MAYO DE 1862","SANTANDER NÚM. 224","",ASTURIAS,PLAZA,"",25107,"","",0001,030,05,URBANO,-100.993165,25.478906,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1608L,"LUIS DONALDO COLOSIO MURRIETA","NATIVITAS NÚM. 345","",5,7,"",25096,"","",0001,030,05,URBANO,-100.976634,25.384777,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1609K,"13 DE SEPTIEMBRE","CALLE DE LAS NORIAS SIN NÚM.","","DE  LAS  NORIAS","AVENIDA  DEL  BOSQUE","",27296,"","",0001,035,05,URBANO,-103.39442,25.505073,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1610Z,"LUIS DONALDO COLOSIO MURRIETA","MARÍA HERRERA 556","","OLGA MORENO","ARROYO AL ORIENTE","",25016,"","",0001,030,05,URBANO,-100.932581,25.430386,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1611Z,"JAIME TORRES BODET","ADOLFO LÓPEZ MATEOS","","CARLOS SALINAS DE GORTARI","PORFIRIO DÍAZ","",27100,"","",0001,035,05,URBANO,-103.421482,25.583808,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1612Y,"J. FELIX CAMPOS CORONA","LUPITA MUÑOZ DE RODRÍGUEZ","","JOSÉ AYALA","GRISELDA AYALA","",26085,"","",0001,025,05,URBANO,-100.567518,28.693022,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1615V,"VENUSTIANO CARRANZA","LIBRAMIENTO E. M. CISNEROS Y JOSEFA ORTIZ DE DOMÍNGUEZ 1100","","PASEO DEL NOGALAR","VITO ALESSIO ROBLES","",26236,"","",0001,002,05,URBANO,-100.980283,29.329444,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1616U,"ADOLFO LÓPEZ MATEOS","PROLONGACIÓN OTILIO GONZÁLEZ 5125","","AVENIDA LIBERTAD",FUSILAMIENTO,"",25300,"","",0001,030,05,URBANO,-100.960728,25.395448,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1618S,LIBERTAD,"CIPRESES NÚM. 274","",EUCALIPTO,LAURELES,"",25016,"","",0001,030,05,URBANO,-100.927751,25.411763,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1619R,"JOSÉ MARÍA MORELOS Y PAVÓN","EJIDO LLANOS DE LA UNIÓN","","","","","","","",0307,030,05,RURAL,-101.073916,25.391991,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1620G,XICOTENCATL,"FRANCISCO TLATI 205","","BOULEVARD SAN ESTEBAN DE LA NUEVA TLAXCA","PEDRO GENTIL","",25015,"","",0001,030,05,URBANO,-100.960479,25.404462,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1622E,"FRANCISCO VILLA",CONOCIDO,"","A UN LADO DEL CAMINO","","",25366,"","",0093,004,05,RURAL,-100.549167,25.340833,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1623D,"ESCUELA DE EDUCACIÓN PRIMARIA","GUADALUPE 2000","","BLANCA GUERRA","","",26233,"","",0001,002,05,URBANO,-101.00161,29.308156,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1624C,"VEINTE DE NOVIEMBRE","LERDO DE TEJADA","",ALDAMA,"JIMÉNEZ","",26174,"","",0001,022,05,URBANO,-100.756069,28.421,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1626A,"DIANA LAURA RIOJAS DE COLOSIO","SIERRA DE LA ENCANTADA SN",SN,"SIERRA MOJADA","SIERRA DEL COLORADO","",26015,"","",0001,025,05,URBANO,-100.544337,28.714767,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1627Z,"JOSÉ GUADALUPE GONZÁLEZ ÁLVAREZ","ZONAS ARIDAS SN",SN,"REVOLUCIÓN","SIN NOMBRE","",26080,"","",0001,025,05,URBANO,-100.555123,28.689762,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1629Y,"SUZANNE ROBERT DE PAPE","AZUCENAS 496","",NARCIZOS,NOCHEBUENA,"",25725,"","",0001,018,05,URBANO,-101.425926,26.944413,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1632L,"LUIS DONALDO COLOSIO MURRIETA","FEDERICO BERRUETO RAMÓN","",5,7,"",25096,"","",0001,030,05,URBANO,-100.976634,25.384777,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1634J,"FRANCISCO SARABIA",CONOCIDO,"",CAMINO,CARRTERA,"",27994,"","",0383,024,05,RURAL,-102.249775,25.524735,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1636H,"VENUSTIANO CARRANZA","LIBRAMIENTO E. M. CISNEROS Y JOSEFA ORTIZ DE DOMÍNGUEZ","","PASEO DEL NOGALAR","VITO ALESSIO ROBLES","",26200,"","",0001,002,05,URBANO,-100.980283,29.329444,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1637G,"ENRIQUE MEJÍA RODRÍGUEZ","JULIO TORRES 370","","AMALIA HERNÁNDEZ","ANTONIO ORTIZ","",25023,"","",0001,030,05,URBANO,-100.968973,25.404019,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1638F,"ANDRÉS QUINTANA ROO","CALLE UNO NÚM.  138","","CALLE 5","CALLE 7","","","","",0001,030,05,URBANO,-101.030198,25.388751,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1639E,"AÑO DE LAS AMÉRICAS","EL SALVADOR SN",SN,NICARAGUA,"COSTA RICA","",27275,"","",0001,035,05,URBANO,-103.348432,25.524122,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1642S,"13 DE SEPTIEMBRE","CALLE DE LAS NORIAS S/N","","CALLE  DE  LAS  NORIAS","AVENIDA  DEL  BOSQUE","",27296,"","",0001,035,05,URBANO,-103.39442,25.505073,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1643R,"JOSÉ SANTOS VALDÉS","MEXICALI  208","","AVENIDA PUERTO ESCONDIDO","AVENIDA LA PAZ","",27089,"","",0001,035,05,URBANO,-103.399846,25.542254,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1644Q,"GUADALUPE VICTORIA","CALLE 64 NÚM. 175","",13,"MIGUEL SANTANA","",25096,"","",0001,030,05,URBANO,-100.979306,25.384041,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1646O,"MANUEL ACUÑA","LA SILLA S/N",SN,"LA SILLA",NOVENA,"",25030,"","",0001,030,05,URBANO,-100.980316,25.403796,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1647N,"CONSTITUCIÓN","CALLE 35 NÚM.  505","",OCHO,DIEZ,"",25015,"","",0001,030,05,URBANO,-100.954573,25.391142,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1648M,LIBERTAD,"CIPRESES NÚM. 274","",LAURELES,EUCALIPTO,"",25016,"","",0001,030,05,URBANO,-100.928082,25.411673,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1649L,XICOTENCATL,"FRANCISCO TLATI 205","","BOULEVARD SAN ESTEBAN DE LA NUEVA TLAXCA","PEDRO GENTIL","",25015,"","",0001,030,05,URBANO,-100.960479,25.404462,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1650A,"LUIS DONALDO COLOSIO","AVENIDA DE LOS ARROYOS SUR NÚM. 3062","","ARROYO SECO","","",25000,"","",0001,027,05,URBANO,-100.933067,25.511593,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1652Z,"JOSÉ VASCONCELOS","AVENIDA INDUSTRIAL NÚM.  413","","LAS AVES","FUNDICIÓN","",25618,"","",0001,010,05,URBANO,-101.450795,26.958392,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1653Y,"SOR JUANA INÉS DE LA CRUZ","CALLE CINCO","",ZARAGOZA,NAVA,"",26530,"","",0001,003,05,URBANO,-100.868483,28.359659,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1654X,"J. FELIX CAMPOS CORONA","PRIVADA GRISELDA AYALA","","LUPITA MUÑOZ DE RODRÍGUEZ","JOSÉ LUIS AYALA MUÑOZ","",26085,"","",0001,025,05,URBANO,-100.567518,28.693022,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DPR1656V,"EMILIANO ZAPATA","HIDALGO 1110","",ARRAMBERRI,ROSALES,"",26177,"","",0001,022,05,URBANO,-100.778812,28.424316,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
